#	Simulation	Obj	I0__FREE	b0__FREE	gamma__FREE	mult__FREE	r__FREE	t0__FREE
	gen19ind11	520.4388933738455	0.019106760530770782	1.1626715501337086	0.9331764979810303	873.1743333821975	1683.6083851217431	0.6236812695816912
	gen19ind10	520.8023217383048	0.016187396469700775	1.214517677997856	0.9978229773553925	921.6066486544197	1608.199469208853	0.6571896435143145
	gen19ind12	520.8333863777352	0.011617446937059005	1.2941050480779395	1.0413822417077347	836.4624321897677	1608.199469208853	0.4079616022960288
	gen17ind2	520.8766966540844	0.01245960326205908	1.2941050480779395	1.0413822417077347	908.5591272713427	1608.199469208853	0.5446402518870124
	gen18ind8	521.0020620024301	0.011617446937059005	1.2941050480779395	1.0413822417077347	908.5591272713427	1608.199469208853	0.5352611359180706
	gen18ind4	521.0109498190683	0.010713300086984588	1.206760109647893	0.9497003224440941	817.8829299437853	1593.9580221194635	0.2860330946997848
	gen12ind6	521.2263299339438	0.010713300086984588	1.222918313642071	0.9497003224440941	745.7862348622103	1593.9580221194635	0.2860330946997848
	gen18ind17	521.2326546304573	0.010369710080827477	1.3338987331179812	1.06936885095138	897.0587141924875	1611.7598309812006	0.4883655560733613
	gen19ind1	521.4641989943118	0.01271309993692729	1.1820745491465026	0.9279206902679229	748.6613381319241	1593.9580221194635	0.29541221066872664
	gen18ind5	521.4864604335274	0.013915790127514366	1.1775939400261177	0.9497003224440941	817.8829299437853	1593.9580221194635	0.41333262832182655
	gen18ind10	521.5477794331437	0.01271309993692729	1.1810244696909755	0.9279206902679229	745.7862348622103	1593.9580221194635	0.2860330946997848
	gen16ind16	521.6196809358416	0.01245960326205908	1.2941050480779395	1.053796195842683	814.7887133353418	1608.199469208853	0.3985824863270869
	gen17ind16	521.7339122043808	0.019827828261944784	1.214517677997856	0.9978229773553925	931.5599534290532	1609.979650095027	0.6759478754521981
	gen19ind5	521.7917645214058	0.016639389624522286	1.214517677997856	0.9978229773553925	847.7428442676857	1644.1237462791246	0.6799559653953423
	gen17ind9	521.8268072616647	0.019827828261944784	1.1822012700095001	0.9978229773553925	981.9829296562021	1608.199469208853	0.7657309451984726
	gen19ind9	521.8473767862499	0.019827828261944784	1.1822012700095001	0.9978229773553925	981.9829296562021	1608.199469208853	0.7020811783874518
	gen19ind16	521.8600066148714	0.011218892107381192	1.298613474761032	1.0290251687789824	897.0587141924875	1611.7598309812006	0.44146997622865203
	gen19ind3	522.0490191437584	0.021196653712002383	1.1228778650936668	0.9331764979810303	849.2899525719074	1680.0480233493959	0.6236812695816912
	gen15ind7	522.0860670145273	0.019827828261944784	1.214517677997856	0.9978229773553925	931.5599534290532	1608.199469208853	0.6571896435143145
	gen17ind1	522.1034204662812	0.01271309993692729	1.2208181547310173	0.9497003224440941	745.7862348622103	1593.9580221194635	0.2860330946997848
	gen18ind9	522.1117372189142	0.012600403002600465	1.222918313642071	0.9497003224440941	745.7862348622103	1593.9580221194635	0.2860330946997848
	gen16ind1	522.1322992452085	0.01582822856205938	1.2187179958199634	0.9737616498997432	751.0946640753482	1608.199469208853	0.43609895020285433
	gen17ind12	522.2020168898215	0.01673803515574183	1.268649699419299	1.0301462170425735	837.7895394930522	1608.199469208853	0.5111318779543891
	gen15ind3	522.2102438289567	0.016639389624522286	1.214517677997856	0.9978229773553925	837.7895394930522	1601.0787456641583	0.5111318779543891
	gen17ind10	522.2180551285436	0.016890119012105076	1.2561667735194653	1.0301462170425735	849.2899525719074	1608.199469208853	0.5111318779543891
	gen19ind17	522.2710320710568	0.010840048424418693	1.206760109647893	0.9313703873787356	817.8829299437853	1593.9580221194635	0.2860330946997848
	gen18ind19	522.3194371671385	0.021196653712002383	1.1228778650936668	0.9331764979810303	837.7895394930522	1680.0480233493959	0.6236812695816912
	gen14ind2	522.3747329559429	0.01742244788077063	1.214517677997856	0.9978229773553925	837.7895394930522	1608.199469208853	0.5111318779543891
	gen19ind8	522.3974928253981	0.01742244788077063	1.200984672642495	0.9978229773553925	895.2916048873283	1608.199469208853	0.5111318779543891
	gen19ind19	522.493800604801	0.023551327683924053	1.1328579665694267	0.9331764979810303	837.7895394930522	1687.1687468940906	0.6236812695816912
	gen10ind2	522.5560898947263	0.010713300086984588	1.222918313642071	0.9657412074145268	745.7862348622103	1593.9580221194635	0.3610660224513195
	gen19ind15	522.6792691217845	0.01742244788077063	1.262285862254639	1.0323145322643414	849.2899525719074	1608.199469208853	0.5111318779543891
	gen18ind15	522.8333015277386	0.01912081193387806	1.1439471612839576	0.9331764979810303	832.0393329536246	1608.199469208853	0.49237364601650535
	gen15ind15	522.8629436935643	0.019182802458952403	1.2187179958199634	0.9978229773553925	814.7887133353418	1611.7598309812006	0.5486483418301564
	gen19ind13	522.9149827462326	0.016219757690183554	1.200984672642495	0.9978229773553925	849.2899525719074	1611.7598309812006	0.5111318779543891
