#	Simulation	Obj	I0__FREE	b0__FREE	gamma__FREE	mult__FREE	r__FREE	t0__FREE
	gen12ind5	541.9129771922267	0.023376640224522887	1.2980635152360638	1.1232710804883506	715.5908053580907	1611.451665962581	0.4209740127620877
	gen10ind17	541.9372088845606	0.018509532364168614	1.1324461268675723	0.959198264696804	745.7862348622103	1292.6788301327747	0.11024282446626588
	gen16ind14	542.0392009275464	0.03223767172461488	1.1020533173328622	0.9331764979810303	998.5540134452358	1689.4175322096664	0.5111318779543891
	gen13ind4	542.6256769732987	0.018103881090148738	1.1324461268675723	0.9122912681124058	745.7862348622103	1271.0028734003854	4.383708549435261e-05
	gen12ind16	542.6256769732987	0.018103881090148738	1.1324461268675723	0.9122912681124058	745.7862348622103	1271.0028734003854	4.383708549435261e-05
	gen20ind11	543.1070199876247	0.017992797713527	1.1228322760965632	0.9978229773553925	849.2899525719074	1602.858926550332	0.5111318779543891
	gen14ind0	546.4925363251012	0.03771998135723972	1.4404423188460784	1.0545259650148067	520.552991571594	1319.8096212706625	0.8821357290148235
	gen14ind11	549.1441012517047	0.04283490983231451	1.444642636668186	1.0785872924704558	472.15313814070345	1319.8096212706625	0.9143557271533971
	gen19ind7	549.3789743371116	0.01304689695424534	1.200984672642495	1.0659191538405672	881.7996431913389	1609.979650095027	0.5111318779543891
	gen7ind2	549.5252381748588	0.04696325814708077	1.2053561271301874	1.0274836444834519	683.1278429100093	1571.922271239275	0.7036877131889351
	gen15ind16	549.6378603843684	0.04124069051360326	1.398793223324469	1.0181925040850173	520.552991571594	1319.8096212706625	0.8821357290148235
	gen12ind15	550.2062662629069	0.010713300086984588	1.222918313642071	1.0156290697396326	610.7367958066161	1593.9580221194635	0.3610660224513195
	gen8ind10	550.2636361711984	0.022565479162059983	1.1324461268675723	0.9978229773553925	745.7862348622103	1258.2620418100378	0.5111318779543891
	gen5ind7	550.6997459760235	0.022565479162059983	1.1324461268675723	0.9680943133612219	745.7862348622103	1258.2620418100378	0.11024282446626588
	gen12ind3	551.4531424551161	0.03989429180961253	1.4199244310635075	1.0545259650148067	475.68735675102175	1312.6888977259678	0.8185605224924066
	gen12ind7	552.0989422664477	0.04232784573978966	1.4199244310635075	1.0360330219067377	475.68735675102175	1312.6888977259678	0.8768263245592501
	gen14ind8	552.3792978812153	0.03771998135723972	1.2927473669591252	1.0545259650148067	484.5909732340696	1312.6888977259678	0.7961689960574059
	gen9ind18	552.9554351627359	0.01866736302346797	1.513117314813912	1.1266066432287158	680.9674982116176	1326.0515584737682	0.4285025593379216
	gen20ind12	553.145061189133	0.026610125527589838	1.0173674310815097	0.9331764979810303	837.7895394930522	1680.0480233493959	0.6913391263358561
